1,664.683,663.917,583.659,560.618,535.124,522.849
2,684.728,640.266,645.344,632.923,694.294,672.412
3,696.347,700.412,674.924,747.642,758.254,794.326
4,695.418,704.025,727.011,784.722,800.698,796.877
5,676.049,680.162,736.964,801.990,817.991,829.420
