3,2,100,100,100,100,100,96.4444,96.1538,91.7695,88.0952,84.2912,83.3333
3,2,100,100,100,100,100,98.6667,95.1282,88.642,87.8571,87.1264,82.4444
3,2,100,100,100,100,100,95.4667,92.8205,90.8642,88.0952,84.8276,81.5556
