2,17613.003,34579.139,35469.204,32677.289,35586.849,33585.022,35662.730,34641.199,35530.813,18758.083,35381.632,30559.350,35489.064,18288.347,35737.095,17766.934,35636.742,17887.198,35713.633,38376.775,40218.007,34778.396,40482.381,36999.694,40670.120,37658.177,40765.872,35861.304,40817.616,40489.301,40912.169,20713.276,41247.248,20753.009,41392.752,20950.604,41673.023,74762.984,96001.198,73982.005,98965.117,83617.839,98851.988,86011.751,99044.565,98793.849,98797.180,89874.471,98938.878,54254.964,98995.324,49563.205,99011.847,49547.062,98809.391,17886.001,25189.078,25678.774,24613.293,25705.370,24870.534,25653.951,25020.463,25591.711,25155.391,25544.095,24635.187,25503.147,17832.528,25406.717,17773.939,25398.784,17823.627,25435.025,28862.652,29549.933,28349.882,29736.750,27255.493,29760.373,28944.140,29938.623,29309.066,29884.017,29475.500,29906.596,20730.354,30095.193,20775.368,30161.698,20982.675,30464.549,80726.210,87204.923,72361.492,83725.027,68075.731,83799.552,82553.263,83955.720,83751.449,83754.673,82403.855,83829.721,50963.144,83649.710,49491.873,83657.457,49499.204,83648.649,7652.062,22307.585,25592.282,18136.577,25627.499,21969.014,25522.073,7717.370,25545.192,7750.127,25662.274,7742.517,25565.658,7729.427,25470.447,7661.611,25402.419,7709.740,25453.149,27317.692,29690.944,27678.848,29796.283,26801.597,29899.268,9834.919,29905.371,9503.160,29900.714,9548.734,30026.645,9544.173,30202.858,9584.572,30304.221,9662.476,30563.240,71671.770,83508.440,63211.945,83572.155,61454.156,83658.779,36365.238,83630.547,34277.661,83552.168,34149.236,83353.317,34328.430,83765.183,34345.150,83816.048,34313.447,83670.364,7646.856,14602.790,15507.079,13918.182,15436.238,14453.094,15342.992,7875.158,15373.656,7706.721,15341.852,7720.071,15332.069,7779.151,15440.420,7758.399,15527.552,7730.616,15404.286,18241.260,18868.117,17312.546,18865.375,17952.371,18880.008,9536.030,18893.003,9537.603,18893.145,9571.304,18978.012,9586.026,18984.578,9620.344,19063.462,9735.666,19302.299,61388.421,68133.144,63705.527,68216.784,64800.706,68175.710,34180.613,68158.674,34195.055,68156.673,34203.183,68178.710,34325.236,68419.313,34200.718,68281.268,34247.609,68353.483
4,8869.850,16869.967,17979.472,15885.000,17920.531,16424.532,17890.424,16648.814,17935.771,9068.893,17894.928,10294.078,17963.029,9040.667,18006.868,9022.049,18052.271,9117.165,18072.334,19587.939,20482.503,18688.627,20572.604,19473.461,20602.117,20138.204,20798.610,10525.202,20690.721,12321.649,20759.963,10530.252,20962.958,10527.279,20985.409,10631.487,21190.654,45576.641,48561.150,44571.460,49423.579,45070.226,49367.183,43082.578,49479.209,49456.811,49471.863,48921.888,49476.625,25412.833,49480.971,24821.258,49544.985,24744.857,49433.103,9032.564,12832.079,13066.790,12826.165,12955.398,12845.948,12949.766,12944.024,12997.363,11940.280,12947.123,12797.523,12976.022,9159.037,13043.582,9094.665,13003.995,9109.682,13006.241,15068.609,15184.700,14922.001,15179.433,14661.154,15216.250,15034.299,15260.297,14975.760,15267.606,15238.948,15316.030,10554.344,15374.235,10606.182,15454.993,10703.773,15580.066,41101.333,43363.445,38335.584,41875.831,40044.442,41841.966,40754.211,41826.420,41716.622,41719.512,41433.378,41789.967,24819.623,41881.481,24750.254,41774.402,25140.098,41829.108,3878.677,11767.291,12992.175,7900.885,13027.275,11466.588,12869.039,4074.670,13057.068,3978.627,13021.450,4003.434,13038.857,4086.024,13019.647,3958.349,13022.112,3962.072,13008.946,14143.130,15129.180,14486.471,15202.290,14440.473,15226.400,5181.935,15336.660,4958.173,15378.501,4950.160,15397.596,4958.476,15457.309,4974.600,15529.826,5013.031,15673.657,38675.614,41754.802,35549.989,41744.486,38104.449,41792.819,17302.416,41875.943,17164.505,41818.317,17166.918,41816.470,17177.268,41923.760,17197.648,41893.953,17179.752,41904.782,3880.454,7491.802,7855.711,7700.536,7843.296,7627.088,7846.344,4008.975,7872.648,3993.051,7879.337,3980.872,7858.567,3948.255,7854.354,3948.826,7843.154,3940.684,7835.224,9610.208,9837.900,9123.836,9810.448,9451.682,9814.399,4967.473,9840.086,4972.521,9861.327,5039.861,9936.602,5050.483,10041.160,5091.004,10130.408,5115.304,10144.999,32843.730,34316.265,31274.243,34271.969,32208.710,34309.452,17785.860,34260.488,17181.488,34260.342,17171.380,34226.620,17921.595,34382.557,17169.785,34272.904,17128.092,34212.531
6,6047.512,11308.671,12248.885,11261.077,12219.050,11707.947,12217.303,11553.303,12227.589,6162.306,12187.310,6822.576,12162.061,6169.451,12254.553,6135.615,12239.471,6148.193,12243.876,12985.480,13955.227,12998.791,14029.812,13016.359,14060.262,13786.374,14293.889,7232.781,14145.373,7987.431,14190.180,7207.885,14342.324,7254.496,14450.154,7306.102,14563.139,30903.039,32259.080,30515.544,32571.610,31385.785,32629.869,30340.782,32592.675,32260.828,32528.105,31043.686,32568.500,16318.653,32567.636,16312.779,32541.376,16331.946,32566.384,6104.022,8862.405,8864.662,8854.023,8857.002,8851.522,8853.669,8839.414,8853.963,8492.292,8795.595,8609.919,8785.253,6179.580,8818.391,6176.714,8831.314,6176.948,8829.510,10336.675,10408.774,10331.777,10422.376,10268.026,10412.160,10452.992,10546.326,10125.453,10461.624,10316.635,10476.841,7250.322,10550.799,7313.924,10632.032,7382.191,10741.413,26643.363,28796.633,26613.210,27743.198,26803.450,27771.185,26884.794,27852.710,26608.773,27739.319,27598.941,27762.278,16353.645,27790.288,16301.129,27740.078,16303.447,27734.360,2624.421,8352.951,8804.311,3229.700,8824.445,8097.320,8784.089,2810.045,8816.136,2699.023,8822.985,2707.995,8813.940,2723.830,8838.242,2697.056,8841.296,2742.234,8850.790,9649.603,10424.987,9392.679,10409.764,9661.226,10418.036,3551.228,10516.867,3440.885,10579.574,3466.418,10544.008,3461.035,10672.053,3472.843,10755.367,3497.043,10847.848,25366.749,27692.248,25607.001,27677.874,26621.915,27759.006,11820.341,27798.342,11571.965,27758.723,11577.079,27772.224,11808.351,27839.615,11489.357,27716.848,11526.769,27759.808,2623.107,5124.061,5351.841,4544.125,5335.105,5122.050,5330.363,2748.677,5355.305,2703.152,5343.330,2708.412,5336.198,2708.139,5372.430,2703.881,5372.682,2705.590,5370.158,6578.768,6788.453,6492.569,6788.629,6549.142,6823.666,3655.222,6875.281,3531.343,6942.736,3519.360,6920.970,3500.099,6942.921,3514.528,6959.754,3523.067,6986.182,22558.631,22969.622,21851.475,22940.717,22142.188,22995.632,11670.581,22896.791,11467.629,22855.499,11446.375,22810.228,11465.968,22871.481,11458.008,22865.944,11626.741,23009.730
8,4516.452,8486.567,9191.510,8111.802,9191.584,8331.197,9162.598,8708.192,9165.390,4667.375,9200.486,5055.279,9169.089,4714.930,9277.590,4654.870,9265.463,4626.031,9198.827,9943.859,10525.264,10097.210,10586.442,9671.860,10598.970,10122.575,10614.862,5460.097,10657.097,6140.760,10683.781,5476.468,10879.337,5533.856,10990.250,5548.620,11022.866,22664.151,23713.522,22421.148,23768.687,22640.845,23864.453,23001.034,23950.532,22177.280,23857.029,22791.832,23893.603,12137.114,23909.756,12034.907,23916.244,11981.450,23868.494,4568.642,6671.481,6693.257,6687.624,6690.477,6679.075,6681.305,6711.819,6721.859,6424.423,6657.633,6501.955,6630.202,4673.150,6700.126,4661.159,6687.401,4655.436,6681.025,7929.817,7932.411,7945.196,7948.736,7952.682,7955.842,8010.860,8049.791,7780.470,8004.332,7936.924,8078.818,5542.047,8102.735,5546.773,8120.109,5547.907,8119.480,19940.924,21304.308,19647.985,20571.805,19513.071,20623.336,20573.764,20693.626,20029.389,20582.416,20459.569,20646.294,11981.050,20696.376,11957.341,20647.146,11963.247,20665.605,1995.648,6057.114,6627.807,2215.096,6676.250,6103.415,6620.313,2118.258,6709.994,2087.250,6689.035,2080.724,6654.157,2089.450,6697.314,2095.461,6739.394,2086.917,6699.589,7480.325,7915.549,7381.835,7904.825,7308.495,7914.904,2876.831,8014.456,2682.936,8071.151,2690.463,8130.043,2702.755,8207.555,2700.128,8214.488,2697.538,8206.921,19241.719,20642.450,19278.400,20576.677,18536.775,20571.160,9085.825,20641.541,8801.223,20599.138,8813.100,20590.200,8809.036,20671.468,8807.893,20656.772,8820.345,20682.718,1993.925,4031.135,4077.328,3724.841,4072.581,3966.342,4073.532,2106.650,4079.452,2091.904,4087.544,2120.656,4091.273,2097.000,4130.274,2077.162,4115.842,2084.160,4120.763,5168.062,5264.509,5202.562,5294.989,5068.077,5283.782,2810.925,5303.812,2743.705,5332.755,2777.780,5374.060,2738.831,5420.715,2756.439,5446.734,2761.189,5456.247,16641.040,17518.130,16789.158,17491.806,16611.396,17476.368,9050.064,17417.722,8797.860,17393.296,8801.765,17393.406,8821.683,17453.942,8809.446,17450.141,8837.364,17478.817
10,3632.726,6832.243,7397.513,7004.032,7391.099,7034.549,7375.480,6961.215,7381.031,3777.466,7430.783,4266.290,7424.768,3779.225,7507.517,3772.652,7509.738,3774.354,7503.212,8054.868,8628.145,8055.395,8650.201,8094.684,8664.288,7996.075,8687.979,4459.418,8735.442,5094.175,8781.574,4517.034,8960.011,4514.561,8964.355,4523.946,8971.318,17939.157,18589.906,17364.299,18579.581,17274.643,18658.652,17728.037,18674.501,9574.897,18522.822,12419.790,18561.764,9359.968,18592.302,9352.130,18584.190,9356.004,18599.428,3673.041,5404.831,5414.530,5394.857,5411.093,5405.819,5408.182,5406.209,5408.734,5281.201,5417.551,5348.761,5411.153,3791.308,5454.685,3786.090,5449.361,3768.329,5421.383,6540.828,6543.304,6563.044,6566.071,6575.097,6577.112,6564.672,6610.963,6524.812,6677.415,6576.664,6674.410,4512.404,6694.627,4512.258,6695.667,4516.040,6699.777,15983.319,17018.572,16004.632,16419.083,15639.054,16412.447,16067.364,16483.474,16274.697,16514.702,16379.034,16500.167,9341.256,16385.500,9338.483,16383.648,9348.927,16398.942,1638.259,4869.395,5369.451,1732.716,5490.698,4765.804,5364.145,1792.361,5437.843,1717.376,5445.565,1714.536,5433.242,1715.608,5461.033,1711.767,5458.100,1718.888,5465.038,5998.390,6480.232,5974.747,6470.488,5948.247,6482.637,2458.393,6559.684,2251.832,6653.826,2256.139,6657.449,2256.694,6687.942,2260.202,6698.309,2252.802,6685.543,15331.341,16279.558,14884.760,16220.155,15295.713,16203.745,7486.518,16255.220,7074.623,16319.367,7090.286,16336.243,7068.674,16365.759,7051.727,16340.650,7067.360,16346.651,1635.920,3271.556,3340.305,1835.592,3382.000,3239.627,3328.256,1729.989,3339.812,1699.989,3348.686,1727.337,3348.998,1719.065,3375.657,1702.674,3379.015,1708.734,3367.767,4175.552,4370.168,4353.722,4372.852,4227.564,4398.087,2319.878,4444.962,2306.651,4441.232,2321.970,4446.206,2304.075,4496.090,2300.306,4503.437,2308.668,4507.345,13840.824,14102.406,13083.858,14007.794,13464.529,13978.177,7110.943,13930.350,7005.735,13932.804,7044.177,13972.734,7032.091,14005.670,7021.366,13991.345,7007.747,13974.046
12,3177.229,6015.575,6479.993,5913.134,6470.064,6260.997,6463.490,6041.971,6474.486,3316.809,6521.739,3703.484,6500.311,3319.891,6589.928,3315.049,6585.560,3312.734,6579.114,6988.155,7485.880,7216.601,7534.579,7187.957,7546.256,7070.797,7575.943,3922.916,7695.187,4535.771,7702.634,3931.896,7800.339,3941.896,7820.552,3944.571,7821.369,14962.611,15752.918,14816.831,15853.418,15246.087,15863.021,15215.706,15876.261,8083.936,15764.211,10865.505,15775.465,7965.751,15864.426,7956.735,15848.156,7978.210,15870.318,3207.221,4677.771,4684.190,4570.901,4694.429,4681.151,4683.488,4675.031,4677.320,4586.814,4685.658,4634.371,4692.224,3321.052,4740.696,3304.958,4727.888,3319.426,4738.020,5626.194,5628.393,5635.105,5649.839,5690.783,5692.803,5703.997,5708.258,5519.272,5711.164,5578.232,5721.657,3949.732,5814.557,3955.964,5822.527,3969.226,5840.279,13625.442,14357.540,13697.833,13827.224,13792.947,13924.159,13638.380,13941.727,13773.342,13818.103,13702.745,13831.415,7994.294,13921.577,7953.466,13862.783,7961.332,13871.996,1403.404,4457.258,4662.933,1486.930,4780.074,4346.634,4654.043,1549.837,4718.643,1499.542,4828.348,1485.856,4727.029,1502.209,4734.228,1475.749,4733.798,1497.282,4742.043,5464.627,5635.651,5334.249,5637.910,5418.596,5683.011,2083.808,5792.631,1932.553,5796.395,1947.748,5793.767,1945.539,5834.833,1950.798,5841.665,1962.290,5881.968,13131.871,13783.644,12996.874,13705.248,12760.310,13717.752,6143.361,13799.965,5963.466,13861.880,5990.008,13855.344,5984.641,13879.011,5984.719,13869.094,5966.981,13873.579,1406.799,2825.484,2873.538,1539.696,2896.927,2809.073,2872.189,1500.317,2886.973,1477.089,2899.941,1489.399,2880.474,1476.907,2907.322,1471.333,2904.249,1472.109,2901.485,3748.651,3767.859,3679.657,3784.504,3722.960,3805.571,2031.067,3830.746,1978.752,3844.283,1993.423,3842.880,1970.267,3880.787,1968.034,3881.201,1971.959,3884.987,11471.405,11705.743,11346.022,11713.715,11418.929,11747.445,6056.718,11670.613,5860.529,11653.785,5858.333,11653.080,5852.519,11683.027,5871.131,11705.486,5852.246,11684.795
14,2739.115,5325.556,5620.034,3396.825,5585.835,5344.105,5584.519,5278.309,5585.644,2883.934,5651.689,3163.328,5636.761,2878.338,5704.805,2884.031,5718.052,2884.432,5712.170,6174.998,6507.827,6205.510,6545.123,6243.827,6558.826,6241.697,6602.586,3426.834,6709.596,3814.197,6664.111,3409.186,6758.475,3404.770,6748.687,3438.498,6811.277,12928.364,13414.838,12591.770,13352.186,12195.384,13277.895,13101.603,13458.232,6795.033,13230.976,8491.113,13264.744,6734.926,13324.840,6690.732,13330.536,6718.353,13357.894,2755.988,4103.622,4107.814,4050.334,4105.081,4111.100,4116.737,4108.991,4111.731,4016.206,4103.597,4061.733,4113.130,2880.397,4161.919,2866.043,4151.759,2860.345,4142.851,5024.966,5027.492,5033.872,5036.607,5041.039,5044.131,5030.093,5046.022,4942.344,5058.628,5064.278,5105.709,3467.221,5175.455,3487.919,5197.711,3474.531,5186.856,11837.262,12273.676,11622.644,11845.921,11721.541,11885.286,11751.823,11915.263,11738.272,11868.179,11729.064,11857.288,6692.138,11857.535,6701.188,11856.250,6691.919,11849.030,1263.879,3864.717,4093.804,1343.842,4180.723,3627.088,4078.935,1394.953,4150.993,1339.047,4173.638,1333.540,4147.351,1348.975,4169.736,1338.411,4176.699,1337.307,4177.545,4780.080,4939.125,4783.316,4988.142,4770.991,4980.180,1856.106,5063.208,1762.104,5084.449,1763.787,5098.713,1774.196,5165.070,1774.377,5179.698,1794.535,5211.096,11133.057,11762.823,11040.696,11740.615,11084.952,11718.053,5567.980,11812.170,5194.387,11788.083,5195.121,11777.706,5230.739,11844.195,5208.358,11817.399,5205.059,11812.128,1248.336,2532.567,2579.741,1492.624,2590.755,2530.086,2573.078,1349.805,2595.106,1336.938,2602.040,1340.707,2595.002,1337.090,2624.221,1331.705,2622.802,1335.127,2623.725,3354.572,3411.084,3373.959,3422.536,3346.410,3438.952,1805.655,3460.973,1798.685,3474.397,1810.542,3470.305,1786.067,3511.903,1785.737,3515.626,1788.022,3517.388,9750.665,10181.454,9837.584,10153.310,9953.608,10185.569,5348.496,10152.293,5155.208,10163.212,5115.734,10145.701,5116.847,10153.185,5115.349,10151.213,5112.875,10153.384
16,2315.764,4465.866,4751.191,2654.967,4760.076,4565.847,4740.068,4609.478,4745.605,2457.759,4803.048,2833.550,4783.548,2452.998,4855.279,2455.068,4860.273,2460.809,4865.870,5130.960,5395.275,5107.355,5401.765,5171.108,5447.521,5303.723,5502.254,2869.322,5604.707,3396.789,5639.361,2883.861,5701.255,2884.307,5708.908,2887.030,5705.662,10331.828,11025.588,10328.302,11044.355,10690.142,11000.447,10697.232,11040.226,5624.591,10948.265,7975.283,10995.088,5528.481,11022.336,5535.625,11034.235,5535.785,11030.773,2340.515,3632.031,3635.672,3543.099,3622.844,3620.266,3627.326,3622.712,3626.382,3562.193,3622.620,3599.469,3628.064,2458.933,3679.361,2442.387,3663.029,2444.453,3664.218,4321.185,4330.826,4320.930,4332.393,4318.379,4320.398,4316.167,4318.005,4218.495,4332.048,4279.221,4325.955,2878.182,4370.047,2899.017,4398.383,2906.888,4407.246,9867.592,10456.470,9942.285,10066.865,10033.058,10060.620,9943.515,10076.736,9818.382,10066.929,10131.563,10183.903,5530.640,10063.818,5532.416,10069.306,5515.190,10048.533,1178.044,3408.177,3586.833,1304.667,3659.621,3259.120,3582.673,1358.671,3670.841,1272.914,3662.735,1285.818,3678.922,1278.161,3690.719,1274.847,3689.104,1276.181,3689.269,3984.804,4220.546,4029.740,4255.085,4155.382,4257.482,1669.848,4387.147,1629.974,4413.033,1624.810,4405.187,1634.488,4447.779,1627.915,4442.436,1624.891,4437.379,9515.386,9978.151,9429.611,9975.582,9084.954,9958.222,4939.600,10031.875,4600.769,10039.642,4593.966,10026.100,4628.457,10082.726,4597.160,10081.240,4597.066,10079.457,1184.699,2406.987,2464.516,1341.063,2474.113,2373.789,2445.411,1272.258,2461.474,1268.191,2477.429,1280.077,2462.341,1263.401,2483.641,1264.148,2485.903,1263.637,2484.130,2956.581,3059.685,2999.852,3059.240,3021.620,3058.891,1660.858,3084.735,1650.234,3085.875,1660.553,3088.364,1623.694,3121.372,1624.188,3122.388,1618.366,3118.027,8889.346,9079.520,8617.065,9058.208,8894.819,9059.959,4632.313,9035.864,4559.378,9052.524,4602.504,9050.215,4574.532,9069.116,4572.910,9068.700,4566.329,9059.588
18,2092.570,3984.188,4294.937,2374.594,4305.443,4081.908,4299.104,4094.208,4286.535,2227.818,4346.044,2461.110,4328.429,2226.506,4397.060,2225.622,4406.010,2218.250,4393.760,4569.727,4860.535,4508.177,4891.447,4691.148,4953.227,4661.317,5017.027,2616.049,5097.948,2943.552,5079.300,2623.953,5170.352,2617.107,5172.117,2609.065,5156.082,9206.273,9654.907,8928.773,9644.276,9066.560,9635.692,9207.173,9636.598,4964.872,9557.496,6481.687,9605.760,4884.591,9685.435,4900.368,9729.537,4875.346,9672.248,2123.584,3391.227,3397.842,3334.734,3394.920,3391.757,3394.100,3392.235,3394.560,3290.803,3390.868,3356.647,3394.142,2227.023,3425.150,2228.140,3426.362,2234.110,3434.579,3995.844,4004.837,4005.107,4007.745,4000.927,4003.254,4005.973,4008.080,3909.283,4012.850,3965.672,4015.419,2621.670,4071.465,2624.760,4076.662,2629.858,4078.542,8875.669,9234.284,8821.708,8910.512,8853.750,8876.294,8894.958,8923.289,8676.099,8870.539,8759.525,8877.465,4876.085,8903.601,4858.160,8886.224,4851.829,8880.565,1153.934,3170.890,3347.382,1257.826,3420.255,3026.985,3332.104,1280.874,3410.107,1261.728,3427.021,1258.633,3420.861,1260.455,3446.936,1253.307,3440.961,1249.815,3437.745,3751.368,3938.157,3781.835,3965.993,3827.172,3982.312,1647.764,4066.969,1568.795,4082.907,1569.189,4078.412,1565.840,4102.350,1563.694,4104.697,1566.850,4107.660,8216.406,8825.990,8299.197,8836.634,8344.922,8845.050,4459.034,8893.758,4164.391,8913.527,4181.079,8894.259,4154.361,8932.395,4156.357,8944.157,4162.280,8940.390,1156.430,2367.744,2402.580,1255.290,2426.407,2321.775,2394.400,1248.572,2410.663,1247.468,2425.485,1254.493,2411.774,1243.336,2435.309,1239.659,2435.949,1237.253,2432.873,2908.853,2965.579,2891.636,2966.945,2870.536,2967.026,1586.795,2981.569,1586.231,2983.915,1574.973,2981.471,1560.390,3006.599,1560.784,3008.951,1557.034,3005.981,7756.904,8065.423,7729.417,8054.957,7534.226,8058.798,4316.107,8069.079,4158.236,8071.318,4184.989,8080.916,4123.324,8104.355,4129.605,8114.978,4125.612,8103.834
20,1872.757,3709.393,3854.147,2124.384,3872.456,3664.207,3843.995,3691.064,3854.129,2004.347,3907.089,2284.939,3890.789,2007.709,3961.846,1999.048,3956.598,2003.543,3958.401,4298.770,4460.096,4351.775,4526.963,4359.618,4530.108,4402.860,4534.937,2364.500,4594.326,2772.083,4570.353,2372.603,4672.054,2371.847,4675.495,2361.940,4660.026,8103.598,8391.988,7824.288,8358.865,7868.318,8313.392,7937.205,8319.705,4277.514,8277.282,5790.228,8315.561,4226.064,8393.088,4211.572,8382.219,4216.348,8384.065,1897.085,3166.324,3168.075,3122.352,3175.214,3169.457,3174.743,3168.643,3170.612,3108.680,3171.739,3140.436,3169.153,2010.299,3204.461,2007.895,3206.512,2008.647,3205.176,3735.336,3737.749,3737.485,3740.029,3738.950,3741.689,3743.098,3746.458,3609.200,3744.954,3668.044,3743.897,2349.462,3814.062,2350.569,3816.700,2360.201,3824.308,7930.084,8245.550,7921.826,7941.180,7942.530,7945.150,7910.006,7931.337,7698.549,7938.243,7881.005,7947.386,4220.776,7968.477,4203.743,7951.079,4196.724,7944.014,1147.476,2995.343,3110.151,1271.358,3184.521,2866.617,3111.950,1267.955,3185.999,1248.361,3195.754,1246.425,3182.888,1251.190,3211.679,1248.171,3211.149,1254.517,3218.704,3467.187,3667.007,3459.094,3690.952,3478.116,3693.234,1580.081,3782.272,1517.512,3787.614,1517.469,3786.067,1522.897,3817.640,1537.462,3835.725,1510.105,3802.891,7437.606,7837.092,7359.981,7825.631,7275.405,7832.280,3887.928,7910.915,3781.869,7910.740,3781.630,7904.803,3779.070,7946.536,3799.163,7971.066,3778.029,7946.234,1148.670,2328.237,2380.496,1302.985,2400.096,2298.902,2380.393,1241.762,2393.541,1240.257,2409.799,1237.824,2396.731,1238.462,2424.445,1230.372,2422.361,1229.504,2418.283,2867.624,2922.827,2861.725,2931.652,2862.502,2929.828,1555.610,2939.002,1541.251,2939.214,1530.475,2938.014,1503.804,2943.551,1516.488,2956.341,1514.928,2953.646,7163.598,7370.061,7141.839,7363.475,7237.076,7356.568,3966.611,7371.077,3748.595,7367.295,3731.728,7362.964,3722.216,7403.199,3723.076,7403.366,3720.574,7400.244
